id;nama;link
1221;Xros Up Mervamon (Beelzebumon);https://wikimon.net/images/thumb/4/44/Mervamon_beelzebumon.jpg/120px-Mervamon_beelzebumon.jpg
1222;Xros Up Omega Shoutmon (Dorulumon);https://wikimon.net/images/thumb/f/ff/Omegashoutmon_dorulumon.jpg/120px-Omegashoutmon_dorulumon.jpg
1223;Xros Up Opossummon (Candmon);https://wikimon.net/images/thumb/1/11/Opossummon_candmon.jpg/120px-Opossummon_candmon.jpg
1224;Xros Up Shoutmon (Chibi Kamemon);https://wikimon.net/images/thumb/b/bf/Shoutmon_chibikamemon.jpg/120px-Shoutmon_chibikamemon.jpg
1225;Xros Up Shoutmon (Pinochimon);https://wikimon.net/images/thumb/c/c8/Shoutmon_pinochimon.jpg/120px-Shoutmon_pinochimon.jpg
1226;Xros Up Submarimon (Plesiomon);https://wikimon.net/images/thumb/3/3c/Submarimon_plesiomon.jpg/120px-Submarimon_plesiomon.jpg
1227;Xros Up Tuwarmon (Superstarmon);https://wikimon.net/images/thumb/8/82/Tuwarmon_Superstarmon.jpg/120px-Tuwarmon_Superstarmon.jpg
1228;Xuanwumon;https://wikimon.net/images/thumb/f/fd/Xuanwumon.jpg/120px-Xuanwumon.jpg
1229;Yaamon;https://wikimon.net/images/thumb/8/8d/Yaamon.jpg/120px-Yaamon.jpg
1230;Yakiimon;https://wikimon.net/images/thumb/1/16/Yakiimon.jpg/120px-Yakiimon.jpg
1231;Yaksamon;https://wikimon.net/images/thumb/c/c6/Yaksamon.jpg/120px-Yaksamon.jpg
1232;Yanmamon;https://wikimon.net/images/thumb/2/27/Yanmamon.jpg/120px-Yanmamon.jpg
1233;Yatagaramon;https://wikimon.net/images/thumb/0/05/Yatagaramon.jpg/120px-Yatagaramon.jpg
1234;Yatagaramon (2006 Anime Version);https://wikimon.net/images/thumb/7/71/Yatagaramon2.jpg/120px-Yatagaramon2.jpg
1235;Yo!Yo!mon;https://wikimon.net/images/thumb/9/9a/Yoyomon.jpg/120px-Yoyomon.jpg
1236;Youkomon;https://wikimon.net/images/thumb/7/77/Youkomon.jpg/120px-Youkomon.jpg
1237;Yuki Agumon;https://wikimon.net/images/thumb/9/9d/Yukiagumon.jpg/120px-Yukiagumon.jpg
1238;Yuki Agumon (2006 Anime Version);https://wikimon.net/images/thumb/f/f5/Yukiagumon2.jpg/120px-Yukiagumon2.jpg
1239;Yukidarumon;https://wikimon.net/images/thumb/f/f2/Yukidarumon.jpg/120px-Yukidarumon.jpg
1240;Yukimi Botamon;https://wikimon.net/images/thumb/9/91/Yukimibotamon.jpg/120px-Yukimibotamon.jpg
1241;Yuramon;https://wikimon.net/images/thumb/5/5a/Yuramon.jpg/120px-Yuramon.jpg
1242;Z'd Garurumon;https://wikimon.net/images/thumb/3/32/Zdgarurumon.jpg/120px-Zdgarurumon.jpg
1243;Zamielmon;https://wikimon.net/images/thumb/7/76/Zamielmon.jpg/120px-Zamielmon.jpg
1244;Zanbamon;https://wikimon.net/images/thumb/9/9e/Zanbamon.jpg/120px-Zanbamon.jpg
1245;Zassoumon;https://wikimon.net/images/thumb/e/e9/Zassoumon.jpg/120px-Zassoumon.jpg
1246;Zeed Millenniumon;https://wikimon.net/images/thumb/0/0f/Zeedmillenniumon.jpg/120px-Zeedmillenniumon.jpg
1247;Zeke Greymon;https://wikimon.net/images/thumb/a/a9/Zekegreymon2.jpg/120px-Zekegreymon2.jpg
1248;Zenimon;https://wikimon.net/images/thumb/b/b5/Zenimon.jpg/120px-Zenimon.jpg
1249;Zerimon;https://wikimon.net/images/thumb/6/6f/Zerimon.jpg/120px-Zerimon.jpg
1250;Zhuqiaomon;https://wikimon.net/images/thumb/b/bc/Zhuqiaomon2.jpg/120px-Zhuqiaomon2.jpg
1251;Zubaeagermon;https://wikimon.net/images/thumb/5/5a/Zubaeagermon.jpg/120px-Zubaeagermon.jpg
1252;Zubamon;https://wikimon.net/images/thumb/6/6e/Zubamon.jpg/120px-Zubamon.jpg
1253;Zudomon;https://wikimon.net/images/thumb/b/b3/Zudomon.jpg/120px-Zudomon.jpg
1254;Zurumon;https://wikimon.net/images/thumb/a/a3/Zurumon.jpg/120px-Zurumon.jpg
